GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "19000","Iowa",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49456,46729,46358,49104,49628,49488,50001,52254,52065,52544,52172,52372,55696,59666,59743,58646,60144
 "20000","Kansas",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",51283,48282,47376,49885,50988,51553,51238,51685,51744,52848,53415,54437,57358,59652,59546,58664,59172
 "21000","Kentucky",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41015,40948,40600,41282,41617,41126,42144,43986,44214,45005,45925,46956,50641,53512,50765,51428,52290
 "22000","Louisiana",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47032,45953,45679,45344,46358,46119,46949,47113,45897,47192,49191,49920,52747,55469,52781,55235,56789
 "23000","Maine",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42139,42349,43135,44350,43691,42472,45839,46105,46395,47164,47996,50601,53173,56096,52743,55480,57480
 "24000","Maryland",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",50570,49411,50629,51117,51751,49964,50722,52499,53830,54690,55341,56850,58410,59999,58193,59922,61111
 "25000","Massachusetts",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",54555,54190,55655,56408,57031,56792,57330,60284,59839,61657,63248,65383,68048,72466,67331,69372,71629
 "26000","Michigan",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41949,40151,40986,42724,43541,43149,44089,47218,48000,48928,48921,49306,53586,55679,53454,53903,53569
 "27000","Minnesota",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49842,46732,48225,50086,51554,50857,51761,54124,54535,55771,55408,56749,60139,63244,61533,61394,62039
 "28000","Mississippi",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39167,39734,39105,39395,39992,39951,40125,40939,41065,41790,42881,43785,47533,50167,46392,47517,48465
 "29000","Missouri",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47118,45179,43946,44799,45817,45192,45700,47620,48744,48930,49929,50660,54269,56869,55467,56912,57850
 "30000","Montana",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42435,41658,43082,43686,45713,45180,45344,46713,47039,48274,50168,50997,55801,59635,59372,60386,59203
 "31000","Nebraska",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",50485,48971,49374,53857,53241,52274,54141,56132,54694,55285,54996,55976,58746,63655,63701,65780,65297
 "32000","Nevada",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42842,39471,40934,40745,41375,41182,42748,45734,46911,47170,50297,50866,53903,58852,56149,56600,56503
 "33000","New Hampshire",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48352,48316,49967,51195,52195,51281,52500,53623,54017,54844,57215,59512,61489,66325,60234,62459,64632
 "34000","New Jersey",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",53848,50560,51821,52218,52572,52221,53299,55179,55887,56587,56782,58774,60953,64279,61405,62191,63142
 "35000","New Mexico",6,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39595,38606,39400,38980,39192,38127,39825,40741,41530,41044,43899,45000,48584,52110,50375,50620,51121
 "36000","New York",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48288,47614,48971,49428,50848,50375,51614,53180,54091,56690,57594,58786,61253,64085,62106,63093,64153
 "37000","North Carolina",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45858,44321,42691,42462,44038,42463,43820,45796,46302,47646,48676,50966,54346,56146,54204,54748,56310
 "38000","North Dakota",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",53542,51506,54744,58891,64541,61592,63171,59886,57110,58594,59425,58846,63073,66878,69036,67383,65271
 "39000","Ohio",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",44461,42867,43467,45562,45869,45680,46857,48895,49223,50280,50500,51249,55074,57339,54882,55789,56232
 "40000","Oklahoma",6,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49081,45616,45393,47102,48653,49806,51516,49890,46855,48389,50420,52199,53434,55838,56239,56986,58692
 "41000","Oregon",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42296,39625,39990,40584,40984,41181,43053,44964,46550,46985,47109,48660,52577,55852,51501,53455,55451
 "42000","Pennsylvania",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46939,45776,47072,48362,49325,49047,50343,51702,52744,52479,54492,55458,59098,61217,58304,58027,58620
 "44000","Rhode Island",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",44945,43972,46328,47058,48058,46478,47949,48489,48694,49346,50171,52109,55800,56786,53223,55140,55878
 "45000","South Carolina",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40414,39564,39099,39842,40612,40250,41750,43683,44377,45761,46643,48823,51406,52444,50407,51320,52463
 "46000","South Dakota",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",53983,51597,51419,55061,52760,52150,53918,56644,56407,56779,55531,57354,62511,68551,68469,69861,69153
 "47000","Tennessee",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42784,42836,42895,43790,44317,43952,44696,46517,46670,47841,50876,51865,55023,58589,55524,57242,58582
 "48000","Texas",6,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46068,43349,44078,46663,47554,47301,48959,48983,47686,49918,51551,52343,53181,56442,56452,57708,58219
 "49000","Utah",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39100,35790,36430,36773,37956,38281,39603,42051,43368,43690,46494,47937,52058,56766,55399,55999,55116
 "50000","Vermont",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45453,44810,46190,47638,47524,47151,49364,49521,50686,49958,50654,52744,54552,56938,54437,58061,58893
 "51000","Virginia",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49355,48471,48469,49623,50690,48667,49588,51307,52239,53847,54059,56459,58286,60423,58797,60556,61914
 "53000","Washington",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47369,44854,45578,46278,48605,48400,49860,51679,52446,53192,54837,56862,60102,62496,59601,62138,64421
 "54000","West Virginia",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40336,41131,40618,41679,41787,40650,41580,42140,42095,43761,45029,46597,49252,49425,48517,49071,50051
 "55000","Wisconsin",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46816,45628,45606,47272,47889,47526,48532,50684,50991,51773,52759,53652,57378,59816,57706,57791,58273
 "56000","Wyoming",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",58246,51860,53762,55967,58974,56738,59538,59598,55723,58171,62928,63616,67906,71860,73081,75323,75501
 "00000","United States", ,SARPI,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",11270735.8,11123596.9,11335603.3,11528483.8,11686117.9,11889925.2,12226445.7,12638789.0,12949012.2,13290625.5,13654925.4,13948133.0,13596859.7,14792434.4,15236820.9,15627774.0,16088499.7
